order_id,order_date,ship_date,days_to_ship,product_name,category,subcategory,city,province,quantity,unit_price,discount_pct,discounted_price,revenue,cost,profit,payment_method,order_status
AHS-1581,31-Dec-2024,3-Jan-2025,3,Rosewood Quilt Cover Set 6Pcs,Bedding,Quilt Cover Sets,Karachi,Sindh,2,5999,0,5999,11998,6400,5598,COD,Delivered
AHS-1582,1-Jan-2025,5-Jan-2025,4,Mosaic Bedsheet,Bedding,Bed Sheets,Multan,Punjab,1,2650,0.15,2252,2252,1400,852,COD,Delivered
AHS-1583,1-Jan-2025,5-Jan-2025,4,Modern Rug MD-213,Rugs,Modern Rugs,Peshawar,KPK,1,6999,0.15,5949,5949,4000,1949,COD,Delivered
AHS-1584,2-Jan-2025,5-Jan-2025,3,Terracotta Bloom Bedsheet,Bedding,Bed Sheets,Lahore,Punjab,1,2999,0,2999,2999,1500,1499,Bank Transfer,Delivered
AHS-1585,2-Jan-2025,5-Jan-2025,3,Coco Blossom Bedsheet,Bedding,Bed Sheets,Faisalabad,Punjab,1,2999,0,2999,2999,1500,1499,Bank Transfer,Delivered
AHS-1586,2-Jan-2025,5-Jan-2025,3,Modern Rug MD-207,Rugs,Modern Rugs,Hyderabad,Sindh,1,6999,0.15,5949,5949,4000,1949,COD,Delivered
AHS-1587,3-Jan-2025,5-Jan-2025,2,Serenity Bedsheet,Bedding,Bed Sheets,Rawalpindi,Punjab,1,2650,0.15,2252,2252,1400,852,JazzCash,Delivered
AHS-1588,3-Jan-2025,7-Jan-2025,4,Serenity Bedsheet,Bedding,Bed Sheets,Sialkot,Punjab,1,2650,0.15,2252,2252,1400,852,EasyPaisa,Delivered
AHS-1589,4-Jan-2025,5-Jan-2025,1,Kitchen Anti-Fatigue Mat,Mats,Mats,Islamabad,ICT,1,2499,0.15,2124,2124,1300,824,Bank Transfer,Delivered
AHS-1590,5-Jan-2025,7-Jan-2025,2,Modern Rug MD-212,Rugs,Modern Rugs,Karachi,Sindh,3,8999,0,8999,26997,16500,10497,EasyPaisa,Delivered
AHS-1591,5-Jan-2025,8-Jan-2025,3,Modern Rug MD-208,Rugs,Modern Rugs,Multan,Punjab,2,6999,0,6999,13998,8000,5998,COD,Delivered
AHS-1592,6-Jan-2025,7-Jan-2025,1,Lavender Stripe Bedsheet,Bedding,Bed Sheets,Islamabad,ICT,1,2999,0,2999,2999,1500,1499,Bank Transfer,Delivered
AHS-1593,6-Jan-2025,9-Jan-2025,3,Moonlace Quilt Cover Set 6Pcs,Bedding,Quilt Cover Sets,Lahore,Punjab,1,5999,0,5999,5999,3200,2799,COD,Delivered
AHS-1594,8-Jan-2025,11-Jan-2025,3,Coco Blossom Bedsheet,Bedding,Bed Sheets,Rawalpindi,Punjab,1,2999,0,2999,2999,1500,1499,Bank Transfer,Delivered
AHS-1595,8-Jan-2025,10-Jan-2025,2,Modern Rug MD-211,Rugs,Modern Rugs,Karachi,Sindh,1,8999,0,8999,8999,5500,3499,COD,Delivered
AHS-1596,9-Jan-2025,12-Jan-2025,3,Premium Bath Mat,Mats,Mats,Rawalpindi,Punjab,2,1999,0.15,1699,3398,2000,1398,JazzCash,Delivered
AHS-1597,10-Jan-2025,11-Jan-2025,1,Modern Rug MD-202,Rugs,Modern Rugs,Islamabad,ICT,1,6999,0.1,6299,6299,4000,2299,COD,Delivered
AHS-1598,12-Jan-2025,16-Jan-2025,4,Kitchen Anti-Fatigue Mat,Mats,Mats,Multan,Punjab,1,2499,0.15,2124,2124,1300,824,Bank Transfer,Delivered
AHS-1599,13-Jan-2025,16-Jan-2025,3,Modern Rug MD-205,Rugs,Modern Rugs,Islamabad,ICT,1,8999,0,8999,8999,5500,3499,COD,Delivered
AHS-1600,15-Jan-2025,17-Jan-2025,2,Modern Rug MD-211,Rugs,Modern Rugs,Rawalpindi,Punjab,2,8999,0.1,8099,16198,11000,5198,JazzCash,Delivered
AHS-1601,15-Jan-2025,16-Jan-2025,1,Modern Rug MD-213,Rugs,Modern Rugs,Islamabad,ICT,1,6999,0.1,6299,6299,4000,2299,Bank Transfer,Delivered
AHS-1602,16-Jan-2025,18-Jan-2025,2,Luxury Velvet Rug LV-326,Rugs,Luxury Velvet Rugs,Islamabad,ICT,1,11999,0,11999,11999,7500,4499,COD,Delivered
AHS-1603,16-Jan-2025,18-Jan-2025,2,Luxury Velvet Rug LV-315,Rugs,Luxury Velvet Rugs,Lahore,Punjab,2,9999,0.2,7999,15998,12400,3598,Bank Transfer,Delivered
AHS-1604,16-Jan-2025,19-Jan-2025,3,Terracotta Bloom Bedsheet,Bedding,Bed Sheets,Karachi,Sindh,2,2999,0.2,2399,4798,3000,1798,Bank Transfer,Delivered
AHS-1605,17-Jan-2025,20-Jan-2025,3,Luxury Velvet Rug LV-324,Rugs,Luxury Velvet Rugs,Karachi,Sindh,1,8999,0.15,7649,7649,5500,2149,COD,Delivered
AHS-1606,17-Jan-2025,19-Jan-2025,2,Opal Bedsheet,Bedding,Bed Sheets,Lahore,Punjab,1,2650,0.15,2252,2252,1400,852,COD,Delivered
AHS-1607,19-Jan-2025,22-Jan-2025,3,Kitchen Anti-Fatigue Mat,Mats,Mats,Karachi,Sindh,2,2499,0.1,2249,4498,2600,1898,COD,Delivered
AHS-1608,20-Jan-2025,25-Jan-2025,5,Luxury Velvet Rug LV-318,Rugs,Luxury Velvet Rugs,Faisalabad,Punjab,1,8999,0.15,7649,7649,5500,2149,COD,Delivered
AHS-1609,21-Jan-2025,23-Jan-2025,2,Fleece Blanket Purple,Bedding,Blankets,Sialkot,Punjab,1,3500,0.15,2975,2975,1800,1175,COD,Delivered
AHS-1610,21-Jan-2025,23-Jan-2025,2,Moonlace Quilt Cover Set 6Pcs,Bedding,Quilt Cover Sets,Lahore,Punjab,1,5999,0,5999,5999,3200,2799,COD,Delivered
AHS-1611,21-Jan-2025,22-Jan-2025,1,Water Absorbent Anti-Slip Mat Set,Mats,Mats,Islamabad,ICT,1,2099,0,2099,2099,1100,999,Bank Transfer,Delivered
AHS-1612,22-Jan-2025,25-Jan-2025,3,Night Petals Bedsheet,Bedding,Bed Sheets,Lahore,Punjab,1,2999,0,2999,2999,1500,1499,COD,Delivered
AHS-1613,23-Jan-2025,25-Jan-2025,2,Serenity Bedsheet,Bedding,Bed Sheets,Faisalabad,Punjab,3,2650,0.1,2385,7155,4200,2955,COD,Delivered
AHS-1614,24-Jan-2025,28-Jan-2025,4,Grey Blossom Bedsheet,Bedding,Bed Sheets,Rawalpindi,Punjab,1,2999,0,2999,2999,1500,1499,EasyPaisa,Delivered
AHS-1615,24-Jan-2025,25-Jan-2025,1,Rosewood Quilt Cover Set 6Pcs,Bedding,Quilt Cover Sets,Karachi,Sindh,1,5999,0.1,5399,5399,3200,2199,COD,Delivered
AHS-1616,25-Jan-2025,27-Jan-2025,2,Luxury Velvet Rug LV-312,Rugs,Luxury Velvet Rugs,Karachi,Sindh,1,9999,0,9999,9999,6200,3799,EasyPaisa,Cancelled
AHS-1617,26-Jan-2025,29-Jan-2025,3,Luxury Velvet Rug LV-318,Rugs,Luxury Velvet Rugs,Lahore,Punjab,1,8999,0,8999,8999,5500,3499,JazzCash,Delivered
AHS-1618,26-Jan-2025,29-Jan-2025,3,Fleece Blanket Beige,Bedding,Blankets,Faisalabad,Punjab,1,3500,0.1,3150,3150,1800,1350,EasyPaisa,Delivered
AHS-1619,27-Jan-2025,30-Jan-2025,3,Rosewood Quilt Cover Set 6Pcs,Bedding,Quilt Cover Sets,Lahore,Punjab,1,5999,0,5999,5999,3200,2799,COD,Delivered
AHS-1620,27-Jan-2025,30-Jan-2025,3,Lavender Stripe Bedsheet,Bedding,Bed Sheets,Islamabad,ICT,1,2999,0,2999,2999,1500,1499,COD,Delivered
AHS-1621,27-Jan-2025,29-Jan-2025,2,Premium Bath Mat,Mats,Mats,Karachi,Sindh,1,1999,0,1999,1999,1000,999,COD,Delivered
AHS-1622,27-Jan-2025,1-Feb-2025,5,Modern Rug MD-205,Rugs,Modern Rugs,Rawalpindi,Punjab,2,8999,0.2,7199,14398,11000,3398,COD,Delivered
AHS-1623,29-Jan-2025,31-Jan-2025,2,Moonlace Quilt Cover Set 6Pcs,Bedding,Quilt Cover Sets,Rawalpindi,Punjab,1,5999,0,5999,5999,3200,2799,COD,Returned
AHS-1624,30-Jan-2025,31-Jan-2025,1,Fleece Blanket Purple,Bedding,Blankets,Karachi,Sindh,1,3500,0.15,2975,2975,1800,1175,COD,Delivered
AHS-1625,1-Feb-2025,2-Feb-2025,1,Modern Rug MD-207,Rugs,Modern Rugs,Lahore,Punjab,1,6999,0.1,6299,6299,4000,2299,Bank Transfer,Delivered
AHS-1626,1-Feb-2025,4-Feb-2025,3,Modern Rug MD-208,Rugs,Modern Rugs,Faisalabad,Punjab,1,6999,0,6999,6999,4000,2999,COD,Delivered
AHS-1627,1-Feb-2025,4-Feb-2025,3,Luxury Velvet Rug LV-310,Rugs,Luxury Velvet Rugs,Karachi,Sindh,1,8999,0.2,7199,7199,5500,1699,Bank Transfer,Delivered
AHS-1628,2-Feb-2025,7-Feb-2025,5,Opal Bedsheet,Bedding,Bed Sheets,Faisalabad,Punjab,1,2650,0,2650,2650,1400,1250,Bank Transfer,Delivered
AHS-1629,3-Feb-2025,6-Feb-2025,3,Premium Bath Mat,Mats,Mats,Peshawar,KPK,1,1999,0.28,1439,1439,1000,439,COD,Delivered
AHS-1630,4-Feb-2025,6-Feb-2025,2,Premium Bath Mat,Mats,Mats,Karachi,Sindh,1,1999,0.1,1799,1799,1000,799,COD,Returned
AHS-1631,5-Feb-2025,9-Feb-2025,4,Luxury Velvet Rug LV-318,Rugs,Luxury Velvet Rugs,Peshawar,KPK,2,8999,0.1,8099,16198,11000,5198,COD,Delivered
AHS-1632,5-Feb-2025,7-Feb-2025,2,Opal Bedsheet,Bedding,Bed Sheets,Karachi,Sindh,1,2650,0.1,2385,2385,1400,985,Bank Transfer,Delivered
AHS-1633,5-Feb-2025,7-Feb-2025,2,Grey Blossom Bedsheet,Bedding,Bed Sheets,Islamabad,ICT,1,2999,0.1,2699,2699,1500,1199,COD,Delivered
AHS-1634,8-Feb-2025,9-Feb-2025,1,Luxury Velvet Rug LV-326,Rugs,Luxury Velvet Rugs,Karachi,Sindh,2,11999,0,11999,23998,15000,8998,COD,Delivered
AHS-1635,8-Feb-2025,9-Feb-2025,1,Premium Bath Mat,Mats,Mats,Karachi,Sindh,1,1999,0,1999,1999,1000,999,COD,Delivered
AHS-1636,8-Feb-2025,9-Feb-2025,1,Water Absorbent Anti-Slip Mat Set,Mats,Mats,Lahore,Punjab,1,2099,0,2099,2099,1100,999,COD,Returned
AHS-1637,8-Feb-2025,10-Feb-2025,2,Grey Blossom Bedsheet,Bedding,Bed Sheets,Lahore,Punjab,1,2999,0.2,2399,2399,1500,899,COD,Delivered
AHS-1638,10-Feb-2025,11-Feb-2025,1,Modern Rug MD-208,Rugs,Modern Rugs,Lahore,Punjab,1,6999,0.1,6299,6299,4000,2299,Bank Transfer,Delivered
AHS-1639,10-Feb-2025,14-Feb-2025,4,Chestnut Quilt Cover Set 6Pcs,Bedding,Quilt Cover Sets,Multan,Punjab,1,5999,0.1,5399,5399,3200,2199,COD,Delivered
AHS-1640,11-Feb-2025,14-Feb-2025,3,Luxury Velvet Rug LV-312,Rugs,Luxury Velvet Rugs,Islamabad,ICT,3,9999,0,9999,29997,18600,11397,COD,Delivered
AHS-1641,13-Feb-2025,15-Feb-2025,2,Rosewood Quilt Cover Set 6Pcs,Bedding,Quilt Cover Sets,Islamabad,ICT,1,5999,0.1,5399,5399,3200,2199,COD,Cancelled
AHS-1642,14-Feb-2025,17-Feb-2025,3,Modern Rug MD-211,Rugs,Modern Rugs,Lahore,Punjab,2,8999,0.2,7199,14398,11000,3398,COD,Delivered
AHS-1643,15-Feb-2025,20-Feb-2025,5,Night Petals Bedsheet,Bedding,Bed Sheets,Peshawar,KPK,1,2999,0.2,2399,2399,1500,899,Bank Transfer,Delivered
AHS-1644,16-Feb-2025,19-Feb-2025,3,Lavender Stripe Bedsheet,Bedding,Bed Sheets,Karachi,Sindh,1,2999,0,2999,2999,1500,1499,Bank Transfer,Delivered
AHS-1645,16-Feb-2025,18-Feb-2025,2,Luxury Velvet Rug LV-318,Rugs,Luxury Velvet Rugs,Karachi,Sindh,1,8999,0.2,7199,7199,5500,1699,Bank Transfer,Delivered
AHS-1646,17-Feb-2025,20-Feb-2025,3,Luxury Velvet Rug LV-324,Rugs,Luxury Velvet Rugs,Karachi,Sindh,2,8999,0,8999,17998,11000,6998,COD,Delivered
AHS-1647,17-Feb-2025,18-Feb-2025,1,Nexus Bedsheet,Bedding,Bed Sheets,Karachi,Sindh,1,2650,0,2650,2650,1400,1250,COD,Returned
AHS-1648,18-Feb-2025,20-Feb-2025,2,Mosaic Bedsheet,Bedding,Bed Sheets,Faisalabad,Punjab,1,2650,0.28,1908,1908,1400,508,Bank Transfer,Delivered
AHS-1649,18-Feb-2025,19-Feb-2025,1,Luxury Velvet Rug LV-315,Rugs,Luxury Velvet Rugs,Lahore,Punjab,1,9999,0,9999,9999,6200,3799,COD,Delivered
AHS-1650,20-Feb-2025,23-Feb-2025,3,Mosaic Bedsheet,Bedding,Bed Sheets,Karachi,Sindh,1,2650,0.2,2120,2120,1400,720,COD,Delivered
AHS-1651,22-Feb-2025,24-Feb-2025,2,Fleece Blanket Grey,Bedding,Blankets,Islamabad,ICT,1,3500,0.2,2800,2800,1800,1000,Bank Transfer,Delivered
AHS-1652,22-Feb-2025,23-Feb-2025,1,Premium Bath Mat,Mats,Mats,Lahore,Punjab,1,1999,0.1,1799,1799,1000,799,COD,Delivered
AHS-1653,23-Feb-2025,24-Feb-2025,1,Nexus Bedsheet,Bedding,Bed Sheets,Lahore,Punjab,1,2650,0,2650,2650,1400,1250,COD,Delivered
AHS-1654,25-Feb-2025,27-Feb-2025,2,Luxury Velvet Rug LV-310,Rugs,Luxury Velvet Rugs,Lahore,Punjab,1,8999,0.15,7649,7649,5500,2149,EasyPaisa,Delivered
AHS-1655,25-Feb-2025,28-Feb-2025,3,Opal Bedsheet,Bedding,Bed Sheets,Faisalabad,Punjab,2,2650,0.1,2385,4770,2800,1970,COD,Delivered
AHS-1656,25-Feb-2025,2-Mar-2025,5,Luxury Velvet Rug LV-324,Rugs,Luxury Velvet Rugs,Peshawar,KPK,1,8999,0,8999,8999,5500,3499,Bank Transfer,Delivered
AHS-1657,26-Feb-2025,1-Mar-2025,3,Moonlace Quilt Cover Set 6Pcs,Bedding,Quilt Cover Sets,Karachi,Sindh,1,5999,0,5999,5999,3200,2799,JazzCash,Delivered
AHS-1658,27-Feb-2025,28-Feb-2025,1,Fleece Blanket Grey,Bedding,Blankets,Lahore,Punjab,2,3500,0.15,2975,5950,3600,2350,EasyPaisa,Delivered
AHS-1659,27-Feb-2025,28-Feb-2025,1,Terracotta Bloom Bedsheet,Bedding,Bed Sheets,Lahore,Punjab,1,2999,0.1,2699,2699,1500,1199,Bank Transfer,Delivered
AHS-1660,28-Feb-2025,2-Mar-2025,2,Luxury Velvet Rug LV-307,Rugs,Luxury Velvet Rugs,Karachi,Sindh,1,8999,0.1,8099,8099,5500,2599,COD,Delivered
AHS-1661,2-Mar-2025,6-Mar-2025,4,Terracotta Bloom Bedsheet,Bedding,Bed Sheets,Faisalabad,Punjab,2,2999,0,2999,5998,3000,2998,COD,Delivered
AHS-1662,2-Mar-2025,4-Mar-2025,2,Luxury Velvet Rug LV-324,Rugs,Luxury Velvet Rugs,Lahore,Punjab,2,8999,0.28,6479,12958,11000,1958,EasyPaisa,Delivered
AHS-1663,2-Mar-2025,7-Mar-2025,5,Nexus Bedsheet,Bedding,Bed Sheets,Multan,Punjab,3,2650,0,2650,7950,4200,3750,COD,Delivered
AHS-1664,3-Mar-2025,6-Mar-2025,3,Grey Blossom Bedsheet,Bedding,Bed Sheets,Karachi,Sindh,2,2999,0.15,2549,5098,3000,2098,COD,Delivered
AHS-1665,4-Mar-2025,7-Mar-2025,3,Coco Blossom Quilt Cover Set 6Pcs,Bedding,Quilt Cover Sets,Lahore,Punjab,3,5999,0,5999,17997,9600,8397,COD,Cancelled
AHS-1666,4-Mar-2025,6-Mar-2025,2,Silva Bedsheet,Bedding,Bed Sheets,Islamabad,ICT,3,2650,0.1,2385,7155,4200,2955,COD,Delivered
AHS-1667,4-Mar-2025,8-Mar-2025,4,Coco Blossom Bedsheet,Bedding,Bed Sheets,Rawalpindi,Punjab,1,2999,0.2,2399,2399,1500,899,COD,Delivered
AHS-1668,4-Mar-2025,6-Mar-2025,2,Rosewood Quilt Cover Set 6Pcs,Bedding,Quilt Cover Sets,Lahore,Punjab,1,5999,0.15,5099,5099,3200,1899,COD,Cancelled
AHS-1669,4-Mar-2025,5-Mar-2025,1,Luxury Velvet Rug LV-307,Rugs,Luxury Velvet Rugs,Karachi,Sindh,2,8999,0.1,8099,16198,11000,5198,COD,Delivered
AHS-1670,4-Mar-2025,7-Mar-2025,3,Kitchen Anti-Fatigue Mat,Mats,Mats,Faisalabad,Punjab,1,2499,0.1,2249,2249,1300,949,COD,Delivered
AHS-1671,5-Mar-2025,6-Mar-2025,1,Modern Rug MD-208,Rugs,Modern Rugs,Karachi,Sindh,1,6999,0.2,5599,5599,4000,1599,Bank Transfer,Cancelled
AHS-1672,5-Mar-2025,9-Mar-2025,4,Luxury Velvet Rug LV-310,Rugs,Luxury Velvet Rugs,Rawalpindi,Punjab,2,8999,0.15,7649,15298,11000,4298,COD,Delivered
AHS-1673,5-Mar-2025,7-Mar-2025,2,Modern Rug MD-202,Rugs,Modern Rugs,Faisalabad,Punjab,1,6999,0,6999,6999,4000,2999,COD,Delivered
AHS-1674,7-Mar-2025,11-Mar-2025,4,Modern Rug MD-208,Rugs,Modern Rugs,Rawalpindi,Punjab,1,6999,0.1,6299,6299,4000,2299,Bank Transfer,Delivered
AHS-1675,7-Mar-2025,9-Mar-2025,2,Luxury Velvet Rug LV-307,Rugs,Luxury Velvet Rugs,Faisalabad,Punjab,1,8999,0.15,7649,7649,5500,2149,Bank Transfer,Delivered
AHS-1676,7-Mar-2025,10-Mar-2025,3,Modern Rug MD-212,Rugs,Modern Rugs,Karachi,Sindh,1,8999,0,8999,8999,5500,3499,COD,Delivered
AHS-1677,8-Mar-2025,9-Mar-2025,1,Modern Rug MD-211,Rugs,Modern Rugs,Lahore,Punjab,1,8999,0,8999,8999,5500,3499,EasyPaisa,Delivered
AHS-1678,9-Mar-2025,14-Mar-2025,5,Luxury Velvet Rug LV-307,Rugs,Luxury Velvet Rugs,Faisalabad,Punjab,1,8999,0.1,8099,8099,5500,2599,COD,Delivered
AHS-1679,9-Mar-2025,12-Mar-2025,3,Water Absorbent Anti-Slip Mat Set,Mats,Mats,Karachi,Sindh,1,2099,0.1,1889,1889,1100,789,COD,Delivered
AHS-1680,9-Mar-2025,10-Mar-2025,1,Lavender Stripe Bedsheet,Bedding,Bed Sheets,Karachi,Sindh,3,2999,0,2999,8997,4500,4497,COD,Delivered
AHS-1681,9-Mar-2025,12-Mar-2025,3,Silva Bedsheet,Bedding,Bed Sheets,Karachi,Sindh,1,2650,0,2650,2650,1400,1250,Bank Transfer,Delivered
AHS-1682,9-Mar-2025,12-Mar-2025,3,Fleece Blanket Purple,Bedding,Blankets,Karachi,Sindh,1,3500,0.15,2975,2975,1800,1175,JazzCash,Delivered
AHS-1683,10-Mar-2025,15-Mar-2025,5,Modern Rug MD-208,Rugs,Modern Rugs,Quetta,Balochistan,2,6999,0.1,6299,12598,8000,4598,COD,Delivered
AHS-1684,10-Mar-2025,14-Mar-2025,4,Luxury Velvet Rug LV-312,Rugs,Luxury Velvet Rugs,Multan,Punjab,1,9999,0.1,8999,8999,6200,2799,Bank Transfer,Delivered
AHS-1685,10-Mar-2025,13-Mar-2025,3,Lavender Stripe Bedsheet,Bedding,Bed Sheets,Hyderabad,Sindh,3,2999,0,2999,8997,4500,4497,COD,Delivered
AHS-1686,10-Mar-2025,12-Mar-2025,2,Rosewood Quilt Cover Set 6Pcs,Bedding,Quilt Cover Sets,Islamabad,ICT,1,5999,0.1,5399,5399,3200,2199,Bank Transfer,Delivered
AHS-1687,11-Mar-2025,13-Mar-2025,2,Silva Bedsheet,Bedding,Bed Sheets,Faisalabad,Punjab,1,2650,0.15,2252,2252,1400,852,COD,Delivered
AHS-1688,11-Mar-2025,16-Mar-2025,5,Coco Blossom Bedsheet,Bedding,Bed Sheets,Multan,Punjab,1,2999,0.1,2699,2699,1500,1199,COD,Delivered
AHS-1689,13-Mar-2025,18-Mar-2025,5,Luxury Velvet Rug LV-310,Rugs,Luxury Velvet Rugs,Quetta,Balochistan,1,8999,0.28,6479,6479,5500,979,COD,Delivered
AHS-1690,13-Mar-2025,15-Mar-2025,2,Luxury Velvet Rug LV-307,Rugs,Luxury Velvet Rugs,Islamabad,ICT,1,8999,0,8999,8999,5500,3499,JazzCash,Delivered
AHS-1691,13-Mar-2025,15-Mar-2025,2,Luxury Velvet Rug LV-312,Rugs,Luxury Velvet Rugs,Hyderabad,Sindh,1,9999,0,9999,9999,6200,3799,JazzCash,Delivered
AHS-1692,14-Mar-2025,16-Mar-2025,2,Modern Rug MD-212,Rugs,Modern Rugs,Karachi,Sindh,2,8999,0,8999,17998,11000,6998,COD,Cancelled
AHS-1693,14-Mar-2025,17-Mar-2025,3,Mosaic Bedsheet,Bedding,Bed Sheets,Faisalabad,Punjab,3,2650,0.15,2252,6756,4200,2556,COD,Delivered
AHS-1694,14-Mar-2025,15-Mar-2025,1,Silva Bedsheet,Bedding,Bed Sheets,Karachi,Sindh,1,2650,0,2650,2650,1400,1250,Bank Transfer,Delivered
AHS-1695,15-Mar-2025,19-Mar-2025,4,Fleece Blanket Purple,Bedding,Blankets,Multan,Punjab,1,3500,0,3500,3500,1800,1700,Bank Transfer,Delivered
AHS-1696,15-Mar-2025,18-Mar-2025,3,Modern Rug MD-207,Rugs,Modern Rugs,Karachi,Sindh,2,6999,0.15,5949,11898,8000,3898,JazzCash,Delivered
AHS-1697,15-Mar-2025,17-Mar-2025,2,Luxury Velvet Rug LV-304,Rugs,Luxury Velvet Rugs,Karachi,Sindh,2,8999,0,8999,17998,11000,6998,JazzCash,Delivered
AHS-1698,17-Mar-2025,19-Mar-2025,2,Luxury Velvet Rug LV-310,Rugs,Luxury Velvet Rugs,Peshawar,KPK,1,8999,0.2,7199,7199,5500,1699,EasyPaisa,Delivered
AHS-1699,18-Mar-2025,21-Mar-2025,3,Luxury Velvet Rug LV-315,Rugs,Luxury Velvet Rugs,Karachi,Sindh,1,9999,0,9999,9999,6200,3799,COD,Delivered
AHS-1700,18-Mar-2025,21-Mar-2025,3,Moonlace Quilt Cover Set 6Pcs,Bedding,Quilt Cover Sets,Karachi,Sindh,1,5999,0.28,4319,4319,3200,1119,EasyPaisa,Cancelled
AHS-1701,18-Mar-2025,20-Mar-2025,2,Modern Rug MD-211,Rugs,Modern Rugs,Karachi,Sindh,1,8999,0.15,7649,7649,5500,2149,COD,Delivered
AHS-1702,18-Mar-2025,21-Mar-2025,3,Premium Bath Mat,Mats,Mats,Faisalabad,Punjab,1,1999,0,1999,1999,1000,999,COD,Delivered
AHS-1703,18-Mar-2025,21-Mar-2025,3,Terracotta Bloom Bedsheet,Bedding,Bed Sheets,Lahore,Punjab,1,2999,0,2999,2999,1500,1499,Bank Transfer,Delivered
AHS-1704,18-Mar-2025,19-Mar-2025,1,Modern Rug MD-212,Rugs,Modern Rugs,Karachi,Sindh,1,8999,0.15,7649,7649,5500,2149,JazzCash,Delivered
AHS-1705,19-Mar-2025,21-Mar-2025,2,Chestnut Bedsheet,Bedding,Bed Sheets,Rawalpindi,Punjab,1,2999,0,2999,2999,1500,1499,Bank Transfer,Delivered
AHS-1706,19-Mar-2025,21-Mar-2025,2,Luxury Velvet Rug LV-304,Rugs,Luxury Velvet Rugs,Karachi,Sindh,1,8999,0.15,7649,7649,5500,2149,Bank Transfer,Delivered
AHS-1707,19-Mar-2025,21-Mar-2025,2,Serenity Bedsheet,Bedding,Bed Sheets,Quetta,Balochistan,1,2650,0.15,2252,2252,1400,852,Bank Transfer,Delivered
AHS-1708,19-Mar-2025,23-Mar-2025,4,Chestnut Bedsheet,Bedding,Bed Sheets,Faisalabad,Punjab,1,2999,0.1,2699,2699,1500,1199,EasyPaisa,Delivered
AHS-1709,20-Mar-2025,23-Mar-2025,3,Opal Bedsheet,Bedding,Bed Sheets,Lahore,Punjab,2,2650,0,2650,5300,2800,2500,COD,Delivered
AHS-1710,20-Mar-2025,21-Mar-2025,1,Modern Rug MD-213,Rugs,Modern Rugs,Karachi,Sindh,1,6999,0.15,5949,5949,4000,1949,Bank Transfer,Delivered
AHS-1711,20-Mar-2025,21-Mar-2025,1,Mosaic Bedsheet,Bedding,Bed Sheets,Lahore,Punjab,2,2650,0.1,2385,4770,2800,1970,COD,Delivered
AHS-1712,21-Mar-2025,24-Mar-2025,3,Fleece Blanket Grey,Bedding,Blankets,Karachi,Sindh,1,3500,0,3500,3500,1800,1700,COD,Delivered
AHS-1713,22-Mar-2025,27-Mar-2025,5,Luxury Velvet Rug LV-312,Rugs,Luxury Velvet Rugs,Peshawar,KPK,1,9999,0.2,7999,7999,6200,1799,COD,Delivered
AHS-1714,23-Mar-2025,26-Mar-2025,3,Modern Rug MD-211,Rugs,Modern Rugs,Sialkot,Punjab,1,8999,0,8999,8999,5500,3499,COD,Delivered
AHS-1715,26-Mar-2025,29-Mar-2025,3,Rosewood Quilt Cover Set 6Pcs,Bedding,Quilt Cover Sets,Islamabad,ICT,1,5999,0.2,4799,4799,3200,1599,COD,Delivered
AHS-1716,26-Mar-2025,29-Mar-2025,3,Luxury Velvet Rug LV-304,Rugs,Luxury Velvet Rugs,Lahore,Punjab,1,8999,0,8999,8999,5500,3499,COD,Delivered
AHS-1717,26-Mar-2025,28-Mar-2025,2,Luxury Velvet Rug LV-304,Rugs,Luxury Velvet Rugs,Karachi,Sindh,3,8999,0.1,8099,24297,16500,7797,Bank Transfer,Delivered
AHS-1718,26-Mar-2025,29-Mar-2025,3,Mosaic Bedsheet,Bedding,Bed Sheets,Hyderabad,Sindh,3,2650,0,2650,7950,4200,3750,COD,Delivered
AHS-1719,27-Mar-2025,1-Apr-2025,5,Nexus Bedsheet,Bedding,Bed Sheets,Faisalabad,Punjab,1,2650,0.15,2252,2252,1400,852,Bank Transfer,Delivered
AHS-1720,27-Mar-2025,28-Mar-2025,1,Coco Blossom Quilt Cover Set 6Pcs,Bedding,Quilt Cover Sets,Islamabad,ICT,1,5999,0,5999,5999,3200,2799,COD,Delivered
AHS-1721,28-Mar-2025,31-Mar-2025,3,Chestnut Quilt Cover Set 6Pcs,Bedding,Quilt Cover Sets,Rawalpindi,Punjab,1,5999,0.15,5099,5099,3200,1899,COD,Delivered
AHS-1722,28-Mar-2025,1-Apr-2025,4,Luxury Velvet Rug LV-326,Rugs,Luxury Velvet Rugs,Sialkot,Punjab,3,11999,0,11999,35997,22500,13497,JazzCash,Returned
AHS-1723,28-Mar-2025,31-Mar-2025,3,Lavender Stripe Bedsheet,Bedding,Bed Sheets,Islamabad,ICT,3,2999,0,2999,8997,4500,4497,EasyPaisa,Delivered
AHS-1724,28-Mar-2025,1-Apr-2025,4,Mosaic Bedsheet,Bedding,Bed Sheets,Faisalabad,Punjab,2,2650,0.1,2385,4770,2800,1970,COD,Delivered
AHS-1725,29-Mar-2025,2-Apr-2025,4,Night Petals Bedsheet,Bedding,Bed Sheets,Faisalabad,Punjab,1,2999,0,2999,2999,1500,1499,Bank Transfer,Delivered
